Student_ID,Gender,Age,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Department_CS,Department_Engineering,Department_Mathematics
S5244,1,22,71.49,51.46,79.27,95.41,75.44,56.3,50.07,67.228,3,23.7,1,1,0,2,4,7.5,0,0,0
S5245,0,19,57.41,64.29,97.14,90.73,98,65.4,53.65,76.703,2,12.7,1,1,3,0,9,6.4,0,1,0
S5246,0,18,52.38,72.32,71.72,78.18,59.97,13.2,67.99,67.559,3,27,1,0,3,2,2,4.3,0,0,1
S5247,1,19,82.06,90.62,87.24,76.36,67.28,13.2,59.42,72.071,2,8.6,1,0,0,2,7,6.4,1,0,0
S5248,0,23,53.22,43.62,85.18,66.44,89.07,3.5,63.25,65.861,3,19.3,1,1,0,1,6,8.2,0,0,1
S5249,1,23,86.69,75.8,95.31,62.54,89.18,76.1,84.98,82.7955,1,18,1,0,0,0,3,4.1,0,0,1
S5250,0,24,76.95,83.02,52.84,75.62,86.61,33.1,97.96,76.71,2,11.6,0,1,3,0,7,4.5,0,1,0
S5251,1,21,59.93,98.67,89.64,78.89,92.98,22.5,60.34,77.569,2,5.7,0,1,2,0,8,8,0,1,0
S5252,1,23,76.98,88.43,94.33,62.23,85.13,77.8,73.28,80.5685,1,8.7,0,1,1,2,4,6.6,0,1,0
S5253,0,22,59.15,56.57,63.57,96.13,81.8,14.3,99.57,77.5635,2,29.2,1,1,3,0,8,7.3,0,1,0
S5254,1,18,71.94,82.57,58.83,77.86,72.95,42.7,96.58,77.176,2,28.5,0,1,3,1,6,7.7,1,0,0
S5255,1,23,89.98,85.8,97.12,76.33,73.35,74.5,67.62,79.9455,2,8,0,0,1,0,5,5.5,0,0,0
S5256,0,19,73.1,83.78,77.66,71.78,70.31,57.4,65.98,72.444,2,14.4,1,1,0,2,8,5.5,0,0,0
S5257,1,22,57.43,89.21,62.84,52.9,81.01,55.4,62.11,66.5305,3,16.6,0,1,3,0,6,5.3,1,0,0
S5258,1,23,86.19,94.22,87.51,94.12,70.33,15.7,57.77,75.2775,2,17,0,0,2,0,10,4.8,0,0,1
S5259,0,20,59.34,45.91,58.27,65.85,57.37,18.1,73,59.8735,4,12.5,0,0,0,1,8,5.5,1,0,0
S5260,1,19,86.93,46.29,50.58,82.12,55.33,58.3,67.06,60.4725,3,27.8,1,0,0,0,6,8.8,0,0,0
S5261,1,24,73.97,87.78,72.64,80.37,96.22,2.4,87.24,79.2965,2,27.7,1,0,0,2,4,4.4,0,0,0
S5262,1,24,72.69,55.14,73.97,79.22,51.24,86.9,61.84,66.6675,3,5.5,1,1,3,2,2,5.2,1,0,0
S5263,1,24,92.57,43.51,89.54,76.29,55.27,35,86.82,73.678,2,21.3,1,1,0,0,3,5.6,0,1,0
S5264,1,19,85.43,64.07,67.42,59.07,72.27,41.7,64.41,63.961,3,6.9,0,1,0,1,7,4.8,0,0,1
S5265,1,24,51.65,89.19,88.88,64.03,63.15,25.8,79.64,76.7,2,19.9,0,1,3,1,6,4.4,1,0,0
S5266,1,21,64.81,47.59,58.68,76.21,70.29,87.7,81.92,69.23,3,26.7,0,0,3,2,6,4.8,0,0,0
S5267,1,20,93.55,80.31,74.52,89.47,55.87,64.3,83.59,77.976,2,21.2,0,0,1,1,9,6.6,0,1,0
S5268,0,21,50.92,40.22,52.51,71.6,56.55,45,58.77,55.4365,4,16.7,1,0,0,0,5,7,0,0,1
S5269,1,23,77.26,46.58,63.13,60.2,90.03,58.5,64.14,62.9695,3,28.9,0,1,3,1,9,5.1,0,0,0
S5270,1,20,86.39,61.05,91.45,54.4,87.96,38,62.31,69.569,3,23.7,0,0,2,1,1,6.5,0,0,1
S5271,0,19,81.09,45.02,52.96,83.15,55.21,46.6,78.81,63.9595,3,11.2,1,1,2,2,3,4,0,1,0
S5272,1,21,88.03,90.75,88.61,71.17,83.39,35.8,53.79,72.7065,2,14.7,0,1,3,0,5,7,0,0,0
S5273,1,22,86.28,91.84,56.97,56.27,80.47,41.1,75.91,69.334,3,24,0,0,3,2,7,4,0,1,0
S5274,1,20,84.6,85.33,42.07,83.72,85.67,31.5,54.37,62.328,3,5.5,1,0,2,1,5,7.2,1,0,0
S5275,1,19,91.08,54.55,46.6,60.38,73.72,7.8,66.85,56.7065,4,6.6,1,1,2,2,4,6.4,1,0,0
S5276,1,18,82.28,71.39,84.75,75.45,63.5,3.7,84.34,75.0505,2,26.5,1,0,0,1,5,4.5,0,0,1
S5277,1,20,70.12,51.05,55.72,65.31,83.18,17.4,70.63,61.761,3,6.1,1,1,2,2,1,4.4,0,1,0
S5278,0,20,73.6,56.88,79.25,96.58,68.57,25.2,64.02,70.1545,2,22,1,0,0,1,5,4,0,1,0
S5279,0,23,85.84,70.96,81.95,61.41,60.95,89,80.79,75.125,2,13,0,1,3,2,9,6.8,0,0,1
S5280,0,22,93.82,84.1,60.71,71,70.43,61.1,87.01,74.6435,2,25.6,0,1,0,1,3,8,0,0,1
S5281,0,23,63.61,45.68,68.5,97.97,88.16,95.8,62.73,71.0975,2,26.2,1,0,0,0,10,8.3,0,0,1
S5282,0,24,67.1,57.8,64.23,65.94,73.79,34,64.97,63.1885,3,28.8,1,1,1,2,6,6.8,1,0,0
S5283,1,20,96.54,95.6,96.84,82.23,64.99,40.2,82.01,83.9965,1,7.4,1,0,0,1,9,8.4,0,0,1
S5284,1,20,78.93,65.75,59.2,65.84,91.59,72,98.26,76.7755,2,15.6,1,0,2,1,6,8.3,1,0,0
S5285,1,24,58.95,96.33,51,55.53,94.08,57.8,60.69,66.034,3,19.3,1,0,0,0,10,7.5,0,0,1
S5286,1,22,83.18,99.48,61.94,81.38,71.66,52.8,82.71,77.233,2,27.9,1,0,1,1,6,5.8,0,1,0
S5287,1,22,99.54,71.6,80.17,95.8,68.73,57.6,95.33,83.5045,1,11.7,1,0,1,2,6,8.1,0,1,0
S5288,0,21,91.17,57.28,81.84,72.63,80.63,58.4,73.1,72.8595,2,6.8,0,0,0,0,7,6,0,0,1
S5289,0,19,87.29,87.45,95.44,81.31,52.9,76.6,65.84,78.046,2,10,0,0,2,2,6,6,0,0,1
S5290,1,19,60.4,49.56,92.91,80.44,84.57,66.8,83.34,79.5265,2,17.4,0,1,3,2,8,7.4,1,0,0
S5291,1,21,93.81,55.12,57.3,70.75,89.11,95.7,51.57,62.3725,3,22,0,1,3,1,2,8.6,0,0,0
S5292,1,19,76.29,87.09,67.31,80.74,69.87,94.8,68.01,74.132,2,22.3,1,1,3,1,8,6.5,1,0,0
S5293,0,20,94.46,66.02,84.84,62.97,58.73,42.2,62.9,67.4115,3,6.9,0,0,1,2,4,4.9,0,1,0
S5294,0,21,66.49,52.09,94.99,68.9,51.44,3.6,61.23,65.589,3,24,1,1,0,1,2,4.7,0,0,1
S5295,1,21,53.1,79.07,60.23,72.12,81.86,1.1,58.99,63.674,3,21.5,0,0,1,2,9,5.5,0,1,0
S5296,0,19,73.8,83.97,66.67,93.2,63.45,12.3,86.85,76.258,2,15.2,0,0,2,1,5,6.3,0,0,0
S5297,1,18,63.49,47.5,93.97,67.42,73.19,7.5,97.75,77.7495,2,19.3,0,0,0,2,3,5.5,1,0,0
S5298,0,19,85.76,56.62,61.51,81.76,69.32,37.3,69.24,65.7035,3,24.2,1,1,1,1,3,7.6,0,1,0
S5299,0,23,97.86,53.28,68.83,60.67,58.74,5.3,52.46,56.177,4,11.6,1,1,2,0,9,6.7,1,0,0
S5300,1,18,84.55,62.79,94.27,62.63,75.42,62.5,85.95,78.8325,2,28.5,0,0,2,2,5,6,0,0,1
S5301,0,21,94.35,85.81,88.13,82.42,72.98,19,76.91,78.588,2,8.4,1,1,2,1,10,5.1,0,1,0
S5302,0,18,72.65,82.82,54.61,88.12,81.21,51.4,86.18,75.8385,2,27.6,1,1,0,0,7,7,0,0,0
S5303,1,20,88.58,79.75,59.49,73.11,62.59,10.3,82.4,69.2955,3,23.5,0,1,3,2,2,7.4,1,0,0
S5304,0,22,92.15,40.38,61.18,66.75,60.73,82.8,95.27,70.1585,2,21.5,1,1,0,0,6,7.9,1,0,0
S5305,1,18,85.54,48.53,94.76,95.51,90.72,78,57.02,75.374,2,7.1,1,0,1,0,1,9,0,0,0
S5306,0,23,75.39,53.4,99.94,56.79,85.11,38.6,58.46,69.4925,3,28,1,1,0,0,8,5.2,0,1,0
S5307,1,22,81.29,56.32,86.44,86.04,88.61,91.1,67.08,76.504,2,12.4,1,0,2,0,1,4.1,0,1,0
S5308,1,20,85.03,48.79,69.06,84.51,56.16,18.6,74.57,66.177,3,23.6,0,1,0,2,3,6.5,1,0,0
S5309,0,23,62.65,64.62,40.61,84.51,61.2,81.4,96.29,71.599,2,27.1,1,1,1,2,6,8.6,0,0,0
S5310,0,24,90.48,44.51,81.85,96.77,78.78,54.6,95.35,80.8675,1,11.1,0,1,0,2,8,5.2,1,0,0
S5311,1,22,97.52,85,63.36,86.41,92.86,33,93.59,80.5645,1,27.9,1,0,1,1,10,7.8,1,0,0
S5312,0,24,73.26,87.26,77.98,65.08,94.61,8.4,61.13,70.566,2,20.3,0,1,0,0,1,5.6,0,0,1
S5313,0,20,85.05,74.46,76.4,67.67,91.6,17.1,86.48,76.3785,2,21.5,0,0,2,1,10,6,0,1,0
S5314,0,22,86.85,45.38,68.85,69.56,52.17,86.3,69.17,64.7365,3,27.9,1,1,2,0,4,8.7,0,1,0
S5315,1,22,83.11,93.4,96.66,51.54,91.04,60.7,96.56,87.013,1,18.2,0,1,3,1,3,6.3,0,0,1
S5316,1,19,77.36,97.94,41.39,95.68,94.95,23.7,60.73,68.2895,3,16,0,1,3,1,1,7.6,0,1,0
S5317,1,23,94.08,52.14,82.73,53.68,52.84,49.6,57.06,61.4375,3,20.8,1,0,0,2,5,6.7,0,1,0
S5318,0,23,72.45,82.28,64.59,84.99,70.81,10.8,92.12,76.495,2,18.9,1,0,0,0,8,7.8,0,1,0
S5319,0,18,53.06,90.52,82.83,86.51,76.83,9.9,85.85,81.195,1,6.5,0,1,3,2,7,5.6,0,0,0
S5320,1,24,92.23,72.39,80.51,92.19,61.64,90.8,91.07,82.8395,1,9.5,0,1,3,1,3,8.4,0,0,1
S5321,1,24,83.7,59.4,40.61,77.67,75.83,45.8,57.9,57.956,4,5.3,0,0,1,1,5,6.7,1,0,0
S5322,0,23,92.46,68.71,57.12,86.26,94.3,36.2,94.24,77.0375,2,7.7,0,0,1,2,5,5.5,0,0,0
S5323,0,23,56.93,70.74,51.35,65.14,93.35,94.9,83.88,72.4635,2,23.2,0,0,2,2,8,4.2,1,0,0
S5324,0,22,51.54,64.04,50.02,87.28,96.99,39.9,82.58,71.671,2,5.1,0,1,2,2,6,4.1,0,0,1
S5325,0,24,96.72,95.79,83.71,67.17,74.21,33.6,79.13,78.2115,2,12.6,0,0,3,2,3,5.8,0,0,1
S5326,1,21,57.39,84.63,54.37,95.14,70.53,27.3,88.24,75.448,2,16.2,0,0,1,2,7,5.1,0,0,1
S5327,0,19,90.48,54.48,68.48,58.17,83.29,56.5,70.78,66.4055,3,28.4,1,0,3,0,1,4.3,0,1,0
S5328,0,18,91.16,75.13,54.82,65.79,70.84,55.8,56.64,61.709,3,13.2,1,1,3,0,2,6.8,0,0,0
S5329,1,19,85.44,81.32,74.81,74.94,52.1,1.6,76.96,70.5195,2,24.6,0,1,0,2,7,8.9,0,0,1
S5330,1,18,56.56,48.41,83.23,88.79,86,65.4,87.41,79.4805,2,15.2,1,0,3,0,2,6.1,1,0,0
S5331,0,20,83.37,61.51,59.86,87.44,64.05,78.8,57.68,64.9565,3,7.5,0,0,2,0,2,6.8,0,1,0
S5332,1,22,94.45,94.33,76.18,60.54,52.45,61.6,61.2,68.9605,3,7.5,0,0,0,1,10,5.1,0,1,0
S5333,0,23,71.28,74.03,89.49,57.21,51.03,87,84.83,76.9605,2,15.8,0,0,1,0,7,5,0,0,0
S5334,0,23,70.68,53.02,45.65,65.2,96.57,27.6,63.48,59.2265,4,6.4,1,0,2,0,10,5.6,0,0,0
S5335,1,21,72.14,47.37,82.64,74.19,62.6,19.2,58.5,63.664,3,19.3,1,0,0,1,4,8.2,0,0,0
S5336,1,24,54.11,71.09,59.39,76.95,72.39,69.7,94.47,76.1185,2,17.3,1,0,1,2,9,8.8,0,1,0
S5337,0,24,94.6,72.86,47.36,71.46,97.53,18.9,58.04,61.598,3,22.6,0,1,0,0,7,7.7,0,0,1
S5338,1,19,93.46,60.06,72.74,83.15,73.38,9.1,67.21,67.6225,3,9.6,1,1,2,1,10,4.1,1,0,0
S5339,0,19,99.9,77.82,53.58,71.38,53.93,9.7,71.42,63.079,3,19.8,0,0,1,2,10,6.2,0,0,1
S5340,0,19,79.26,44.12,89.28,97.32,77.6,76.8,73.81,77.279,2,9.4,1,1,0,0,6,6.1,1,0,0
S5341,0,24,87.56,48.71,42.57,63.05,54.41,2.9,68.07,53.4135,4,23.1,1,1,0,0,4,8.7,0,0,1
S5342,1,23,60.13,72.78,45.92,81.37,54.75,28.9,95.63,70.2115,2,12.7,0,0,1,0,8,7.7,0,0,0
S5343,0,24,83.38,43.71,71.26,80.57,92.57,12.9,82.93,71.238,2,20.4,0,1,3,1,5,7.6,1,0,0
S5344,0,19,82.49,92.85,75.34,64.08,64.47,75.5,67.97,72.9875,2,27.1,0,1,2,2,8,6.8,0,1,0
S5345,0,22,95.06,48.53,83.79,70.58,83.93,50.3,67.89,70.089,2,17.2,1,0,2,2,8,7.2,1,0,0
S5346,1,18,91.54,80.44,55.56,68.27,75.45,20.5,75.15,67.3115,3,9.8,1,1,0,0,9,7.5,0,1,0
S5347,0,23,96.92,63.47,90.51,58.62,61.12,75,51.68,66.307,3,27.2,1,0,1,1,9,6.8,0,0,1
S5348,0,22,93.44,63.99,97.19,73.86,75.89,75,96.33,85.213,1,14,0,0,2,2,7,8.2,0,0,0
S5349,0,20,93.43,85.89,69.94,69.33,53.45,52.3,61.17,67.079,3,23.3,0,1,0,2,10,4.2,1,0,0
S5350,1,22,53.19,69.97,85.63,58.92,67.36,27.6,84.88,74.321,2,13,0,0,1,2,7,8.7,0,1,0
S5351,0,22,92.3,83.54,71.49,72.49,76.14,58.6,88.89,78.488,2,12.5,1,1,0,1,6,7.9,0,0,1
S5352,0,20,80.37,70.31,44.17,71.09,61.42,93.4,91.37,70.4755,2,21.1,1,1,1,0,9,6.6,0,0,0
S5353,1,22,69.02,75.57,59.57,56.57,83.01,5.2,58.28,60.7585,3,8.9,1,1,0,2,8,8.3,0,0,0
S5354,1,18,52.83,85.64,45.25,56.56,52.59,26.7,76.83,62.2855,3,26.7,0,1,0,1,1,8.1,0,0,0
S5355,0,23,83.88,76.44,99.33,82.38,74.24,28.5,54.18,73.7585,2,14.7,0,0,1,0,8,6.1,0,0,1
S5356,0,21,66.41,76.94,53.74,85.33,85.75,63.2,90.24,76.5825,2,5.5,0,0,0,0,2,8.2,0,0,1
S5357,0,24,73.39,87.35,78.15,97.06,71.5,65.1,74.32,79.9,2,12.6,1,1,0,1,9,4.9,0,0,1
S5358,1,20,84.09,96.95,57.06,54.35,93.73,20.6,57.92,64.739,3,24.6,1,0,1,0,6,6.3,0,0,0
S5359,1,23,95.59,62.6,79.19,55.89,81.61,21.6,85.93,72.591,2,26.5,1,0,3,0,5,5.2,1,0,0
S5360,0,19,91.27,74.63,52.62,52.59,97.92,92.8,66.56,66.638,3,19.2,1,0,3,1,7,4.6,0,1,0
S5361,1,18,72.53,45.18,87.12,76.61,64.21,75.6,55.73,66.9685,3,12.4,0,0,0,0,4,8.5,0,0,1
S5362,0,21,69.39,61.53,46.65,81.14,96.94,93.4,73.05,69.342,3,18.2,0,0,1,1,9,5.8,1,0,0
S5363,0,18,61.99,64.72,93.71,70.18,80.34,83,61.76,74.3745,2,25.9,1,0,0,2,10,7.4,0,1,0
S5364,1,18,68.62,90.11,90.43,89.9,87.26,40.2,97.51,89.598,1,12.9,0,1,0,1,8,5.9,0,0,0
S5365,0,19,55.55,70.8,80.73,84.33,95.11,12.2,68.07,73.994,2,14.6,1,1,3,2,1,6.7,1,0,0
S5366,1,21,98.56,83.86,44.04,99.29,77.56,63,78.62,72.9745,2,18.5,0,0,0,2,1,5.7,0,0,0
S5367,1,24,78.7,41.14,52.51,56.89,93.11,35.2,97.42,68.129,3,27.2,1,1,0,2,3,7.7,0,1,0
S5368,0,18,56.39,67.87,91.56,52.92,77.08,42.5,69.69,71.7485,2,19.6,0,0,3,1,8,7.9,0,0,1
S5369,1,19,67.64,94.08,47.32,63.74,79.96,42.6,67.91,66.002,3,10.2,0,0,0,1,8,6.2,0,0,0
S5370,0,20,77.35,53.46,49.36,50.95,72.25,93.7,58.12,57.3475,4,7.2,0,0,0,1,2,8.3,1,0,0
S5371,1,19,76.64,41.89,72.64,96.63,57.28,6.9,96.92,74.087,2,7.4,1,1,2,2,1,5.8,0,0,1
S5372,0,22,51.78,66,56.45,65.2,77.68,19.3,90.04,69.5375,3,28.8,0,1,3,0,4,7.8,1,0,0
S5373,0,23,97.54,82.27,53.32,77.62,98.87,60.8,61.05,68.5555,3,25.6,1,1,0,0,2,7.3,0,1,0
S5374,0,19,63.77,67.27,74.55,65.9,89.36,88.4,66.63,71.958,2,24.1,0,1,2,1,5,6.3,0,1,0
S5375,1,19,50.81,67.6,62.35,62.29,87.37,91.8,95.75,77.123,2,17.4,0,1,0,0,7,8.4,0,0,1
S5376,0,19,53.82,80.19,48.43,57.62,82.17,55.9,76.86,66.849,3,21.8,1,0,2,2,10,6.9,1,0,0
S5377,1,24,79.01,55.26,72.09,66.02,67.4,3.5,77.82,66.4755,3,8.2,0,1,3,2,10,8.2,1,0,0
S5378,1,18,56.89,85.11,63.22,80.77,58.48,36.3,82.41,73.073,2,20.5,1,1,1,0,5,7.7,1,0,0
S5379,1,24,52.09,49.19,84.07,98.58,61.23,91.9,88.11,80.334,1,25.3,0,1,0,0,1,6.7,1,0,0
S5380,1,21,68.98,63.75,46.17,77.9,50.32,50,96.96,69.41,3,6.6,0,0,2,2,10,5.6,0,1,0
S5381,1,19,81.14,79.36,77.24,76.64,83.67,72.7,90.11,81.745,1,12.4,0,1,0,1,5,8.8,1,0,0
S5382,0,19,55.59,89.7,66.19,51.76,90.59,26.9,96.73,77.1895,2,7.8,1,1,1,1,6,4.3,0,1,0
S5383,1,22,65.67,87.49,64.36,92,63.45,2.5,91.03,76.7925,2,11.5,1,0,1,0,9,8.5,1,0,0
S5384,0,22,70.89,83.3,53.94,52.24,54.59,57.8,52.32,57.861,4,24.3,1,1,0,0,1,6.5,1,0,0
S5385,0,20,57.97,61.55,41.83,95.31,66.79,83.5,55.88,61.6045,3,13.3,0,1,2,1,3,7.7,0,0,0
S5386,1,20,75.3,47.34,90.86,76.93,64.6,99,94.24,81.0375,1,22.2,1,0,3,0,5,5.7,0,0,0
S5387,0,22,54.26,53.01,59.58,58.42,72.54,84.7,51.38,58.5125,4,24.3,0,0,2,0,1,5.9,1,0,0
S5388,0,21,52.33,91.89,80.87,72.59,63.21,55.4,89.71,80.8935,1,25.4,1,1,2,0,7,5,0,1,0
S5389,1,20,75.99,91.44,96.86,99.75,66.99,60.9,92.49,90.3845,0,26.8,1,0,0,2,1,8.8,1,0,0
S5390,0,23,62.39,97.09,73.9,65.25,95.38,82.4,70.77,77.715,2,19.9,0,1,0,1,10,4.2,0,0,0
S5391,1,23,54.77,44.56,63.83,63.47,66.74,2,67.74,59.258,4,12,1,1,0,0,10,5.9,1,0,0
S5392,1,21,71.2,72.21,56.1,55.9,89.28,95.2,59.72,64.8455,3,8.8,1,1,3,0,3,5.7,0,0,0
S5393,1,22,95.76,78.92,96.04,79.86,81.29,53.1,52.45,74.346,2,17.6,0,1,0,0,1,8.1,1,0,0
S5394,0,20,86.21,82.64,80.92,54.46,66.88,95.2,87.27,78.424,2,7.6,0,1,0,0,9,6.5,0,0,1
S5395,0,19,90.78,78.63,79.92,88.3,90.89,76.5,53.69,74.0405,2,27.8,0,1,1,0,7,4.8,1,0,0
S5396,0,22,93.6,86.2,65.57,95.96,79.75,15.2,97.23,81.6205,1,16.1,0,1,0,0,10,6.5,0,1,0
S5397,0,20,98.63,61.57,90.7,96.59,50.43,16.5,64.84,71.719,2,26.8,1,1,3,2,9,5.2,0,0,0
S5398,1,21,88.16,50.77,82.82,55.4,53.44,35.4,89.71,70.6575,2,22.7,1,1,0,2,9,4.1,0,0,1
S5399,1,23,80.42,52.28,56.99,77.91,87.63,26.4,52.98,59.753,4,26.4,0,1,0,2,9,6.7,0,0,0
S5400,0,21,68.27,40.72,75.97,54.86,72.33,43.9,76.81,65.8005,3,27.1,0,0,0,2,10,5.8,0,0,0
S5401,1,20,59.08,61.02,65.81,78.6,70.28,60.4,67.45,67.6785,3,6.3,0,0,3,0,5,5.2,0,1,0
S5402,0,21,84.33,45.5,40.4,90.75,57.29,43.7,51.5,53.9015,4,23.1,1,0,0,0,7,4.9,1,0,0
S5403,1,20,99.75,59.29,88.46,76.89,57.87,5.6,82.79,73.446,2,10.7,0,1,2,0,6,6.3,0,1,0
S5404,1,20,73.37,77.69,47.37,93.6,89.89,97.6,97.16,80.553,1,29.7,1,0,0,2,6,8.3,1,0,0
S5405,1,21,86.18,93.67,70.6,90.08,91.45,42.5,50.54,71.6445,2,24.5,0,1,1,2,3,7.8,0,0,1
S5406,1,18,74.75,90.38,60.17,63.83,78,85.1,63.52,69.285,3,5.1,1,0,1,2,10,4,0,1,0
S5407,1,19,71.6,55.16,60.53,81.51,64.76,7.4,85.18,68.033,3,28.2,0,1,0,1,6,7.7,0,1,0
S5408,0,22,70.52,48.04,68.64,50.37,96.64,81,93.56,73.7035,2,12.3,1,0,0,0,10,4.4,0,0,0
S5409,0,23,75.23,51.58,99.82,69.8,81.2,17.3,59.54,70.009,2,15.4,0,0,2,2,6,6.7,0,1,0
S5410,1,19,68.34,98.26,64.5,61.9,89.83,67.9,53.54,68.589,3,20.3,1,1,0,2,5,7.9,1,0,0
S5411,0,22,87.44,72.97,50.94,96.86,50.16,66.2,50.43,61.6645,3,27.9,0,0,0,0,4,6.3,0,1,0
S5412,1,22,93.71,50.95,76.82,70.27,72.52,91,60.76,67.418,3,28.2,0,0,3,1,10,5.9,0,1,0
S5413,1,23,94.14,90.44,54.18,82.7,93.55,32.1,53.57,66.547,3,19.1,1,1,2,2,5,8.7,0,0,1
S5414,1,19,61.38,63.71,46.33,86.6,66.91,10.9,67.97,61.756,3,12.9,1,1,0,1,7,4.1,1,0,0
S5415,1,23,94.8,93.95,43.01,88.66,86.33,86.5,72.01,72.705,2,12,1,1,0,2,4,4.5,0,0,0
S5416,0,20,67.08,55.64,41.37,86.79,82.88,33.2,74,63.855,3,14.1,1,0,0,2,9,8.4,1,0,0
S5417,1,23,65.47,63.59,65.87,64.46,57.61,23.3,57.12,59.737,4,9.5,1,0,2,0,4,8.4,0,0,1
S5418,0,21,86.34,70.3,65.6,84.3,88.75,48.6,73.2,72.855,2,21.7,1,0,2,1,9,5.9,1,0,0
S5419,1,18,65.23,93.56,51.13,77.45,55.63,14.6,50.45,59.862,4,18.2,0,1,1,2,10,6.7,1,0,0
S5420,1,18,52.65,92.13,87.04,79.87,86.4,29.7,61.97,76.276,2,24.3,0,1,1,0,9,4.8,0,1,0
S5421,0,18,68.68,74.46,47.76,50.04,99.55,38.5,68.45,63.03,3,7.4,1,1,0,2,7,8.4,0,1,0
S5422,1,19,86.07,53.31,94.92,62.91,97.9,27.7,55.92,69.114,3,15,1,0,3,0,7,6.3,1,0,0
S5423,1,19,66.35,64.2,75.25,96.53,90.01,45,90.7,81.383,1,11,0,0,0,2,10,6.8,1,0,0
S5424,0,20,81.48,98.54,41.66,64.5,76.73,38.5,60.06,62.487,3,18.4,1,0,1,0,1,4.6,0,0,0
S5425,0,24,83.01,76.47,97.78,71.9,83.74,77.5,87.74,85.2715,1,16.7,0,0,1,2,2,7.1,0,0,1
S5426,0,18,86.69,86.87,58.48,59.33,86.41,91.8,73.69,71.888,2,16.2,0,1,3,0,3,7.5,0,1,0
S5427,1,20,94.86,66.99,67,56.93,50.42,10.1,73.99,63.082,3,12.9,0,0,2,0,3,5.5,0,1,0
S5428,1,24,71.63,71.92,57.06,60.43,55.12,82.3,82.26,68.4225,3,23.2,1,0,0,1,3,8.5,0,1,0
S5429,0,18,58.32,65.74,83.71,77.68,79.85,93.2,52.21,70.7485,2,17,0,0,0,0,9,5,0,1,0
S5430,0,19,65.95,82.18,69.14,95.95,50.33,68.7,53.94,68.6545,3,10.1,1,1,0,1,2,8.5,1,0,0
S5431,1,24,71.61,91.09,47.94,66.31,95.45,99.6,66.34,70.022,2,18.7,1,0,3,0,1,7.5,1,0,0
S5432,1,21,85.69,70.44,46.25,66.17,74.48,33.5,70.84,62.429,3,19.9,1,0,3,0,1,8.2,0,0,0
S5433,0,21,50.66,68.85,83.52,78.21,62.89,83,71.5,74.828,2,5.5,0,1,3,0,6,7.5,0,1,0
S5434,0,21,65.79,60.42,54.22,67.84,69.69,67.4,83.84,68.285,3,10.1,0,1,2,0,7,6.1,0,1,0
S5435,0,23,88.99,50.63,48.27,95.52,92.54,32.3,50.04,59.871,4,11.1,0,0,3,1,2,5.7,1,0,0
S5436,0,21,83.54,96.35,69.97,68.89,96.36,70.5,97.96,84.8275,1,11.2,1,1,2,0,2,7.7,0,0,0
S5437,1,22,86.59,58.96,88.17,74.52,55.81,51,58.72,67.8115,3,11,0,0,0,0,8,5.5,1,0,0
S5438,1,18,90.59,88.04,56.73,76.67,88.9,18.9,62.43,67.453,3,11.8,0,1,2,0,7,4.3,0,1,0
S5439,1,21,89.16,82.92,56.59,89.1,78.91,17.4,95.28,77.2955,2,11.6,0,0,0,0,4,5.2,0,1,0
S5440,1,24,84.11,87.46,90.03,78.2,79.28,71.3,50.27,73.9305,2,27.1,0,1,0,0,7,7.8,0,0,1
S5441,0,22,71.98,96.21,48.87,61.96,88.97,71.2,99.57,78.271,2,13,0,0,3,0,4,8,0,0,1
S5442,1,22,99.18,77.4,77,56.2,61.14,53.1,51.8,63.599,3,13.7,1,1,0,2,5,5.4,0,0,1
S5443,0,22,78.45,93.88,97.3,96.89,76.55,50.1,56.03,79.9095,2,11.7,1,1,3,1,8,5.6,0,0,0
S5444,1,20,60.14,50.06,90.48,90.08,65.97,18,62.01,69.741,3,29.2,1,0,0,1,4,6.7,1,0,0
S5445,1,24,64.64,77.6,43.71,51.15,54.73,42.9,71.94,59.44,4,18.4,1,1,1,0,7,5.3,0,1,0
S5446,1,20,84.68,86.34,59.19,91.08,55.25,87.1,75.92,74.0665,2,20.3,1,0,1,2,2,7,0,1,0
S5447,0,22,96.24,56.3,48.54,79.53,56.82,85.5,55.24,59.0385,4,23.4,0,1,2,2,2,5.4,0,0,0
S5448,1,23,58.94,84.45,96.95,75.94,80.74,66.1,53.68,75.779,2,13.3,1,0,0,1,9,4.6,0,1,0
S5449,0,21,54.12,86.71,99.16,50.61,55.29,99.7,51.59,71.379,2,29.2,0,1,3,2,10,4.8,0,1,0
S5450,0,18,94.08,89.87,54.1,89.04,78.51,89.3,62.84,71.5295,2,8.8,0,0,0,2,8,5.3,1,0,0
S5451,1,24,95.76,58.77,80.18,59.9,79.41,14.5,96.08,75.3355,2,16.4,0,0,2,1,3,4.8,0,0,1
S5452,0,23,63.82,80.9,90.5,86.4,95.19,39.9,69.49,80.081,1,8.6,0,0,2,1,7,8.9,0,0,1
S5453,1,19,68.86,58.26,54.02,50.79,81.32,13.2,88.2,65.1145,3,24.8,1,0,1,1,1,7.3,0,0,0
